id,trait,ncase,group_name,year,author,consortium,sex,pmid,population,unit,sample_size,build,ncontrol,category,subcategory,ontology,note,mr,nsnp,doi,coverage,study_design,priority,sd,catalog_row_original,technical_scope_status,technical_scope_reason,eqtl_pattern_outside_scope,ihd_candidate_index,ihd_saved_estimate,ihd_output_status,ihd_outcome_id,ihd_method,ihd_nsnp_or_snp_raw,ihd_instrument_count,ihd_single_instrument_snp,ihd_beta,ihd_se,ihd_p_value,ihd_p_for_bh,ihd_q_bh_m11988,ihd_output_index,ihd_output_file,dd_candidate_index,dd_saved_estimate,dd_output_status,dd_outcome_id,dd_method,dd_nsnp_or_snp_raw,dd_instrument_count,dd_single_instrument_snp,dd_beta,dd_se,dd_p_value,dd_p_for_bh,dd_q_bh_m11988,dd_output_index,dd_output_file,ihd_candidate,dd_candidate,ihd_scheduling_status,dd_scheduling_status,ihd_availability_note,dd_availability_note
prot-c-2580_83_2,Myeloperoxidase,,public,2019,Suhre K,NA,Males and Females,28240269,European,NA,,HG19/GRCh37,,Continuous,NA,EFO_0007937,name=Myeloperoxidase; chr=17; start=58269856; end=58280935; entrez=4353; uniprot=P05164,1,501428,,,,0,,7712,within European-ancestry technical scope,,FALSE,7500,TRUE,saved summary estimate,finn-b-I9_IHD,Wald ratio,rs34523089,,rs34523089,0.121409535090317,0.0450103642286053,0.00698898988136267,0.00698898988136267,0.117180434542344,7500,IHD/7500.txt,7500,TRUE,saved summary estimate,finn-b-F5_DEPRESSIO,Inverse variance weighted,3,3,,-0.00395862541167103,0.0648220547721877,0.95130416718437,0.95130416718437,1,7500,DD/7500.txt,TRUE,TRUE,scheduled as exposure,scheduled as exposure,,
prot-c-2585_2_5,PRL,,public,2019,Suhre K,NA,Males and Females,28240269,European,NA,,HG19/GRCh37,,Continuous,NA,EFO_0007937,name=Prolactin; chr=6; start=22287244; end=22297501; entrez=5617; uniprot=P01236,1,501428,,,,0,,7713,within European-ancestry technical scope,,FALSE,7501,FALSE,no saved estimate; exact reason not recorded,,,,,,,,,1,1,,,7501,TRUE,saved summary estimate,finn-b-F5_DEPRESSIO,Wald ratio,rs11989652,,rs11989652,-0.0211738484398217,0.0352897473997028,0.548506235500147,0.548506235500147,0.987265355123995,7501,DD/7501.txt,TRUE,TRUE,scheduled as exposure,scheduled as exposure,no saved estimate; exact reason not recorded,
prot-c-2590_69_4,ROR1,,public,2019,Suhre K,NA,Males and Females,28240269,European,NA,,HG19/GRCh37,,Continuous,NA,EFO_0007937,name=Tyrosine-protein kinase transmembrane receptor ROR1; chr=1; start=63774022; end=64181498; entrez=4919; uniprot=Q01973,1,501428,,,,0,,7714,within European-ancestry technical scope,,FALSE,7502,TRUE,saved summary estimate,finn-b-I9_IHD,Wald ratio,rs1408416,,rs1408416,-0.000293685756240822,0.0355359765051395,0.993405987784041,0.993405987784041,1,7502,IHD/7502.txt,7502,TRUE,saved summary estimate,finn-b-F5_DEPRESSIO,Inverse variance weighted,3,3,,0.0210324899153821,0.0269138285513235,0.434523049318389,0.434523049318389,0.961679697188335,7502,DD/7502.txt,TRUE,TRUE,scheduled as exposure,scheduled as exposure,,
prot-c-2597_8_3,VEGF,,public,2019,Suhre K,NA,Males and Females,28240269,European,NA,,HG19/GRCh37,,Continuous,NA,EFO_0007937,name=Vascular endothelial growth factor A; chr=6; start=43770184; end=43786487; entrez=7422; uniprot=P15692,1,501428,,,,0,,7715,within European-ancestry technical scope,,FALSE,7503,FALSE,no saved estimate; exact reason not recorded,,,,,,,,,1,1,,,7503,FALSE,no saved estimate; exact reason not recorded,,,,,,,,,1,1,,,TRUE,TRUE,scheduled as exposure,scheduled as exposure,no saved estimate; exact reason not recorded,no saved estimate; exact reason not recorded
prot-c-2598_9_3,4-1BB,,public,2019,Suhre K,NA,Males and Females,28240269,European,NA,,HG19/GRCh37,,Continuous,NA,EFO_0007937,name=Tumor necrosis factor receptor superfamily member 9; chr=1; start=7915894; end=7943165; entrez=3604; uniprot=Q07011,1,501428,,,,0,,7716,within European-ancestry technical scope,,FALSE,7504,FALSE,no saved estimate; exact reason not recorded,,,,,,,,,1,1,,,7504,TRUE,saved summary estimate,finn-b-F5_DEPRESSIO,Wald ratio,rs11021208,,rs11021208,0.0307038261691072,0.0514879546528106,0.550954609635289,0.550954609635289,0.988027593399635,7504,DD/7504.txt,TRUE,TRUE,scheduled as exposure,scheduled as exposure,no saved estimate; exact reason not recorded,
prot-c-2599_51_2,4-1BB ligand,,public,2019,Suhre K,NA,Males and Females,28240269,European,NA,,HG19/GRCh37,,Continuous,NA,EFO_0007937,name=Tumor necrosis factor ligand superfamily member 9; chr=19; start=6530999; end=6535928; entrez=8744; uniprot=P41273,1,501428,,,,0,,7717,within European-ancestry technical scope,,FALSE,7505,FALSE,no saved estimate; exact reason not recorded,,,,,,,,,1,1,,,7505,TRUE,saved summary estimate,finn-b-F5_DEPRESSIO,Inverse variance weighted,3,3,,-0.048715088695556,0.0468301551081262,0.298223570437825,0.298223570437825,0.917587538696195,7505,DD/7505.txt,TRUE,TRUE,scheduled as exposure,scheduled as exposure,no saved estimate; exact reason not recorded,
prot-c-2602_2_2,Angiopoietin-2,,public,2019,Suhre K,NA,Males and Females,28240269,European,NA,,HG19/GRCh37,,Continuous,NA,EFO_0007937,name=Angiopoietin-2; chr=8; start=6499651; end=6563409; entrez=285; uniprot=O15123,1,501428,,,,0,,7718,within European-ancestry technical scope,,FALSE,7506,FALSE,no saved estimate; exact reason not recorded,,,,,,,,,1,1,,,7506,FALSE,no saved estimate; exact reason not recorded,,,,,,,,,1,1,,,TRUE,TRUE,scheduled as exposure,scheduled as exposure,no saved estimate; exact reason not recorded,no saved estimate; exact reason not recorded
prot-c-2603_61_2,B7,,public,2019,Suhre K,NA,Males and Females,28240269,European,NA,,HG19/GRCh37,,Continuous,NA,EFO_0007937,name=T-lymphocyte activation antigen CD80; chr=3; start=119524293; end=119559602; entrez=941; uniprot=P33681,1,501428,,,,0,,7719,within European-ancestry technical scope,,FALSE,7507,FALSE,no saved estimate; exact reason not recorded,,,,,,,,,1,1,,,7507,TRUE,saved summary estimate,finn-b-F5_DEPRESSIO,Inverse variance weighted,2,2,,-0.00402437646296824,0.0371223204114334,0.913671629135528,0.913671629135528,1,7507,DD/7507.txt,TRUE,TRUE,scheduled as exposure,scheduled as exposure,no saved estimate; exact reason not recorded,
prot-c-2605_49_2,CD30,,public,2019,Suhre K,NA,Males and Females,28240269,European,NA,,HG19/GRCh37,,Continuous,NA,EFO_0007937,name=Tumor necrosis factor receptor superfamily member 8; chr=1; start=12063377; end=12144207; entrez=943; uniprot=P28908,1,501428,,,,0,,7720,within European-ancestry technical scope,,FALSE,7508,FALSE,no saved estimate; exact reason not recorded,,,,,,,,,1,1,,,7508,TRUE,saved summary estimate,finn-b-F5_DEPRESSIO,Inverse variance weighted,2,2,,-0.00414316738013675,0.0293549758107218,0.88775918048524,0.88775918048524,1,7508,DD/7508.txt,TRUE,TRUE,scheduled as exposure,scheduled as exposure,no saved estimate; exact reason not recorded,
prot-c-2607_54_2,CLF-1/CLC Complex,,public,2019,Suhre K,NA,Males and Females,28240269,European,NA,,HG19/GRCh37,,Continuous,NA,EFO_0007937,name=Cytokine receptor-like factor 1:Cardiotrophin-like cytokine factor 1 Complex; chr=11|19; start=67364168|18572220; end=67374177|18607741; entrez=9244|23529; uniprot=O75462|Q9UBD9,1,501428,,,,0,,7721,within European-ancestry technical scope,,FALSE,7509,FALSE,no saved estimate; exact reason not recorded,,,,,,,,,1,1,,,7509,TRUE,saved summary estimate,finn-b-F5_DEPRESSIO,Inverse variance weighted,2,2,,0.0223428772404175,0.0704878656920225,0.751262722543573,0.751262722543573,1,7509,DD/7509.txt,TRUE,TRUE,scheduled as exposure,scheduled as exposure,no saved estimate; exact reason not recorded,
prot-c-2609_59_2,Cystatin C,,public,2019,Suhre K,NA,Males and Females,28240269,European,NA,,HG19/GRCh37,,Continuous,NA,EFO_0007937,name=Cystatin-C; chr=20; start=23626706; end=23638473; entrez=1471; uniprot=P01034,1,501428,,,,0,,7722,within European-ancestry technical scope,,FALSE,7510,TRUE,saved summary estimate,finn-b-I9_IHD,Wald ratio,rs6036478,,rs6036478,-0.0240286298568507,0.0337423312883436,0.476389719940773,0.476389719940773,1,7510,IHD/7510.txt,7510,TRUE,saved summary estimate,finn-b-F5_DEPRESSIO,Inverse variance weighted,3,3,,0.0299127818079711,0.0258956986344291,0.24803903759011,0.24803903759011,0.891962707034244,7510,DD/7510.txt,TRUE,TRUE,scheduled as exposure,scheduled as exposure,,
prot-c-2611_72_2,Dtk,,public,2019,Suhre K,NA,Males and Females,28240269,European,NA,,HG19/GRCh37,,Continuous,NA,EFO_0007937,name=Tyrosine-protein kinase receptor TYRO3; chr=15; start=41557675; end=41583586; entrez=7301; uniprot=Q06418,1,501428,,,,0,,7723,within European-ancestry technical scope,,FALSE,7511,FALSE,no saved estimate; exact reason not recorded,,,,,,,,,1,1,,,7511,TRUE,saved summary estimate,finn-b-F5_DEPRESSIO,Inverse variance weighted,2,2,,0.0109880601703964,0.0400676175511384,0.783901787359338,0.783901787359338,1,7511,DD/7511.txt,TRUE,TRUE,scheduled as exposure,scheduled as exposure,no saved estimate; exact reason not recorded,
prot-c-2612_5_2,eIF-5,,public,2019,Suhre K,NA,Males and Females,28240269,European,NA,,HG19/GRCh37,,Continuous,NA,EFO_0007937,name=Eukaryotic translation initiation factor 5; chr=14; start=103333544; end=103345025; entrez=1983; uniprot=P55010,1,501428,,,,0,,7724,within European-ancestry technical scope,,FALSE,7512,FALSE,no saved estimate; exact reason not recorded,,,,,,,,,1,1,,,7512,TRUE,saved summary estimate,finn-b-F5_DEPRESSIO,Inverse variance weighted,2,2,,-0.0456191349262799,0.073142080762871,0.532820858865249,0.532820858865249,0.984391327106808,7512,DD/7512.txt,TRUE,TRUE,scheduled as exposure,scheduled as exposure,no saved estimate; exact reason not recorded,
prot-c-2614_28_2,Ephrin-A4,,public,2019,Suhre K,NA,Males and Females,28240269,European,NA,,HG19/GRCh37,,Continuous,NA,EFO_0007937,name=Ephrin-A4; chr=1; start=155063731; end=155069553; entrez=1945; uniprot=P52798,1,501428,,,,0,,7725,within European-ancestry technical scope,,FALSE,7513,FALSE,no saved estimate; exact reason not recorded,,,,,,,,,1,1,,,7513,TRUE,saved summary estimate,finn-b-F5_DEPRESSIO,Inverse variance weighted,3,3,,-0.00605764201838962,0.0484365083078736,0.900473234015734,0.900473234015734,1,7513,DD/7513.txt,TRUE,TRUE,scheduled as exposure,scheduled as exposure,no saved estimate; exact reason not recorded,
prot-c-2615_60_2,Ephrin-A5,,public,2019,Suhre K,NA,Males and Females,28240269,European,NA,,HG19/GRCh37,,Continuous,NA,EFO_0007937,name=Ephrin-A5; chr=5; start=107376889; end=107670895; entrez=1946; uniprot=P52803,1,501428,,,,0,,7726,within European-ancestry technical scope,,FALSE,7514,FALSE,no saved estimate; exact reason not recorded,,,,,,,,,1,1,,,7514,TRUE,saved summary estimate,finn-b-F5_DEPRESSIO,Inverse variance weighted,2,2,,-0.0120198807900868,0.0375416001679907,0.748835694658101,0.748835694658101,1,7514,DD/7514.txt,TRUE,TRUE,scheduled as exposure,scheduled as exposure,no saved estimate; exact reason not recorded,
prot-c-2616_23_18,ERBB2,,public,2019,Suhre K,NA,Males and Females,28240269,European,NA,,HG19/GRCh37,,Continuous,NA,EFO_0007937,name=Receptor tyrosine-protein kinase erbB-2; chr=17; start=39687914; end=39730426; entrez=2064; uniprot=P04626,1,501428,,,,0,,7727,within European-ancestry technical scope,,FALSE,7515,FALSE,no saved estimate; exact reason not recorded,,,,,,,,,1,1,,,7515,FALSE,no saved estimate; exact reason not recorded,,,,,,,,,1,1,,,TRUE,TRUE,scheduled as exposure,scheduled as exposure,no saved estimate; exact reason not recorded,no saved estimate; exact reason not recorded
prot-c-2617_56_35,ERBB3,,public,2019,Suhre K,NA,Males and Females,28240269,European,NA,,HG19/GRCh37,,Continuous,NA,EFO_0007937,name=Receptor tyrosine-protein kinase erbB-3; chr=12; start=56079857; end=56103505; entrez=2065; uniprot=P21860,1,501428,,,,0,,7728,within European-ancestry technical scope,,FALSE,7516,FALSE,no saved estimate; exact reason not recorded,,,,,,,,,1,1,,,7516,TRUE,saved summary estimate,finn-b-F5_DEPRESSIO,Inverse variance weighted,3,3,,-0.00741612198689014,0.0386250602473859,0.847739966130549,0.847739966130549,1,7516,DD/7516.txt,TRUE,TRUE,scheduled as exposure,scheduled as exposure,no saved estimate; exact reason not recorded,
prot-c-2618_10_2,ERBB4,,public,2019,Suhre K,NA,Males and Females,28240269,European,NA,,HG19/GRCh37,,Continuous,NA,EFO_0007937,name=Receptor tyrosine-protein kinase erbB-4; chr=2; start=211375717; end=212538841; entrez=2066; uniprot=Q15303,1,501428,,,,0,,7729,within European-ancestry technical scope,,FALSE,7517,FALSE,no saved estimate; exact reason not recorded,,,,,,,,,1,1,,,7517,TRUE,saved summary estimate,finn-b-F5_DEPRESSIO,Wald ratio,rs7048994,,rs7048994,0.0861017982322463,0.0876257238646754,0.325800063040086,0.325800063040086,0.929722907620576,7517,DD/7517.txt,TRUE,TRUE,scheduled as exposure,scheduled as exposure,no saved estimate; exact reason not recorded,
prot-c-2619_72_2,GA733-1 protein,,public,2019,Suhre K,NA,Males and Females,28240269,European,NA,,HG19/GRCh37,,Continuous,NA,EFO_0007937,name=Tumor-associated calcium signal transducer 2; chr=1; start=58575423; end=58577773; entrez=4070; uniprot=P09758,1,501428,,,,0,,7730,within European-ancestry technical scope,,FALSE,7518,FALSE,no saved estimate; exact reason not recorded,,,,,,,,,1,1,,,7518,TRUE,saved summary estimate,finn-b-F5_DEPRESSIO,Inverse variance weighted,2,2,,-0.0169902571333528,0.0354904952303165,0.632132878805567,0.632132878805567,0.995071756567116,7518,DD/7518.txt,TRUE,TRUE,scheduled as exposure,scheduled as exposure,no saved estimate; exact reason not recorded,
prot-c-2620_4_2,"gp130, soluble",,public,2019,Suhre K,NA,Males and Females,28240269,European,NA,,HG19/GRCh37,,Continuous,NA,EFO_0007937,name=Interleukin-6 receptor subunit beta; chr=5; start=55935095; end=55994993; entrez=3572; uniprot=P40189,1,501428,,,,0,,7731,within European-ancestry technical scope,,FALSE,7519,TRUE,saved summary estimate,finn-b-I9_IHD,Wald ratio,rs7730934,,rs7730934,0.00178412132024978,0.0301516503122212,0.952815431797268,0.952815431797268,1,7519,IHD/7519.txt,7519,TRUE,saved summary estimate,finn-b-F5_DEPRESSIO,Inverse variance weighted,5,5,,0.0265420633915623,0.0195275097363422,0.17407880613586,0.17407880613586,0.820566516014018,7519,DD/7519.txt,TRUE,TRUE,scheduled as exposure,scheduled as exposure,,
prot-c-2622_18_1,HO-2,,public,2019,Suhre K,NA,Males and Females,28240269,European,NA,,HG19/GRCh37,,Continuous,NA,EFO_0007937,name=Heme oxygenase 2; chr=16; start=4474690; end=4512305; entrez=3163; uniprot=P30519,1,501428,,,,0,,7732,within European-ancestry technical scope,,FALSE,7520,FALSE,no saved estimate; exact reason not recorded,,,,,,,,,1,1,,,7520,TRUE,saved summary estimate,finn-b-F5_DEPRESSIO,Inverse variance weighted,2,2,,0.00825685989571753,0.0846681553757259,0.922313251669843,0.922313251669843,1,7520,DD/7520.txt,TRUE,TRUE,scheduled as exposure,scheduled as exposure,no saved estimate; exact reason not recorded,
prot-c-2623_54_4,HPV E7 Type 16,,public,2019,Suhre K,NA,Males and Females,28240269,European,NA,,HG19/GRCh37,,Continuous,NA,EFO_0007937,name=Protein E7_HPV16; chr=NA; start=NA; end=NA; entrez=1489079; uniprot=P03129,1,501428,,,,0,,7733,within European-ancestry technical scope,,FALSE,7521,FALSE,no saved estimate; exact reason not recorded,,,,,,,,,1,1,,,7521,TRUE,saved summary estimate,finn-b-F5_DEPRESSIO,Inverse variance weighted,4,4,,0.00805477149349527,0.0242314247211581,0.739579576319492,0.739579576319492,1,7521,DD/7521.txt,TRUE,TRUE,scheduled as exposure,scheduled as exposure,no saved estimate; exact reason not recorded,
prot-c-2624_31_2,HPV E7 Type18,,public,2019,Suhre K,NA,Males and Females,28240269,European,NA,,HG19/GRCh37,,Continuous,NA,EFO_0007937,name=Protein E7_HPV18; chr=NA; start=NA; end=NA; entrez=1489089; uniprot=P06788,1,501428,,,,0,,7734,within European-ancestry technical scope,,FALSE,7522,FALSE,no saved estimate; exact reason not recorded,,,,,,,,,1,1,,,7522,TRUE,saved summary estimate,finn-b-F5_DEPRESSIO,Wald ratio,rs241993,,rs241993,0.0298726738491675,0.0533790401567091,0.575729772249696,0.575729772249696,0.990843966554766,7522,DD/7522.txt,TRUE,TRUE,scheduled as exposure,scheduled as exposure,no saved estimate; exact reason not recorded,
prot-c-2625_53_4,HSP 90a/b,,public,2019,Suhre K,NA,Males and Females,28240269,European,NA,,HG19/GRCh37,,Continuous,NA,EFO_0007937,name=Heat shock protein HSP 90-alpha/beta; chr=14|6; start=102080738|44246166; end=102139699|44253888; entrez=NA; uniprot=P07900|P08238,1,501428,,,,0,,7735,within European-ancestry technical scope,,FALSE,7523,FALSE,no saved estimate; exact reason not recorded,,,,,,,,,1,1,,,7523,TRUE,saved summary estimate,finn-b-F5_DEPRESSIO,Wald ratio,rs7232858,,rs7232858,0.0529177238129757,0.0579920260964117,0.361505569533152,0.361505569533152,0.942632146686212,7523,DD/7523.txt,TRUE,TRUE,scheduled as exposure,scheduled as exposure,no saved estimate; exact reason not recorded,
prot-c-2630_12_2,IL-1 R AcP,,public,2019,Suhre K,NA,Males and Females,28240269,European,NA,,HG19/GRCh37,,Continuous,NA,EFO_0007937,name=Interleukin-1 Receptor accessory protein; chr=3; start=190514051; end=190659750; entrez=3556; uniprot=Q9NPH3,1,501428,,,,0,,7736,within European-ancestry technical scope,,FALSE,7524,TRUE,saved summary estimate,finn-b-I9_IHD,Wald ratio,rs1024948,,rs1024948,0.0101331360946746,0.0116863905325444,0.385893462165456,0.385893462165456,1,7524,IHD/7524.txt,7524,TRUE,saved summary estimate,finn-b-F5_DEPRESSIO,Inverse variance weighted,6,6,,0.00622943330832899,0.010316915374075,0.545971476006536,0.545971476006536,0.987033837447146,7524,DD/7524.txt,TRUE,TRUE,scheduled as exposure,scheduled as exposure,,
prot-c-2631_50_2,IL-10 Rb,,public,2019,Suhre K,NA,Males and Females,28240269,European,NA,,HG19/GRCh37,,Continuous,NA,EFO_0007937,name=Interleukin-10 receptor subunit beta; chr=21; start=33266358; end=33297234; entrez=3588; uniprot=Q08334,1,501428,,,,0,,7737,within European-ancestry technical scope,,FALSE,7525,FALSE,no saved estimate; exact reason not recorded,,,,,,,,,1,1,,,7525,TRUE,saved summary estimate,finn-b-F5_DEPRESSIO,Inverse variance weighted,2,2,,-0.0117538861777371,0.0350006282571745,0.737007141776054,0.737007141776054,1,7525,DD/7525.txt,TRUE,TRUE,scheduled as exposure,scheduled as exposure,no saved estimate; exact reason not recorded,
prot-c-2632_5_2,IL-12 Rb1,,public,2019,Suhre K,NA,Males and Females,28240269,European,NA,,HG19/GRCh37,,Continuous,NA,EFO_0007937,name=Interleukin-12 receptor subunit beta-1; chr=19; start=18058995; end=18098944; entrez=3594; uniprot=P42701,1,501428,,,,0,,7738,within European-ancestry technical scope,,FALSE,7526,TRUE,saved summary estimate,finn-b-I9_IHD,Wald ratio,rs376008,,rs376008,-0.0138723741577487,0.0155899061963271,0.373556902227259,0.373556902227259,1,7526,IHD/7526.txt,7526,TRUE,saved summary estimate,finn-b-F5_DEPRESSIO,Inverse variance weighted,5,5,,-0.0134666405115548,0.0220321093534695,0.541048697916176,0.541048697916176,0.986190163683027,7526,DD/7526.txt,TRUE,TRUE,scheduled as exposure,scheduled as exposure,,
prot-c-2633_52_2,IL-13 Ra1,,public,2019,Suhre K,NA,Males and Females,28240269,European,NA,,HG19/GRCh37,,Continuous,NA,EFO_0007937,name=Interleukin-13 receptor subunit alpha-1; chr=X; start=118727572; end=118794539; entrez=3597; uniprot=P78552,1,501428,,,,0,,7739,within European-ancestry technical scope,,FALSE,7527,FALSE,no saved estimate; exact reason not recorded,,,,,,,,,1,1,,,7527,TRUE,saved summary estimate,finn-b-F5_DEPRESSIO,Inverse variance weighted,4,4,,-0.050996278859055,0.0352940584154198,0.148486821216791,0.148486821216791,0.793874230331764,7527,DD/7527.txt,TRUE,TRUE,scheduled as exposure,scheduled as exposure,no saved estimate; exact reason not recorded,
prot-c-2634_2_2,IL-2 sRg,,public,2019,Suhre K,NA,Males and Females,28240269,European,NA,,HG19/GRCh37,,Continuous,NA,EFO_0007937,name=Cytokine receptor common subunit gamma; chr=X; start=71107404; end=71112108; entrez=3561; uniprot=P31785,1,501428,,,,0,,7740,within European-ancestry technical scope,,FALSE,7528,FALSE,no saved estimate; exact reason not recorded,,,,,,,,,1,1,,,7528,TRUE,saved summary estimate,finn-b-F5_DEPRESSIO,Inverse variance weighted,2,2,,0.0555083781449828,0.0332682980322649,0.0952151831284036,0.0952151831284036,0.704592355150187,7528,DD/7528.txt,TRUE,TRUE,scheduled as exposure,scheduled as exposure,no saved estimate; exact reason not recorded,
prot-c-2635_61_2,Layilin,,public,2019,Suhre K,NA,Males and Females,28240269,European,NA,,HG19/GRCh37,,Continuous,NA,EFO_0007937,name=Layilin; chr=11; start=111540280; end=111561745; entrez=143903; uniprot=Q6UX15,1,501428,,,,0,,7741,within European-ancestry technical scope,,FALSE,7529,FALSE,no saved estimate; exact reason not recorded,,,,,,,,,1,1,,,7529,TRUE,saved summary estimate,finn-b-F5_DEPRESSIO,Inverse variance weighted,6,6,,0.013870096504465,0.0231324745771773,0.548776744734996,0.548776744734996,0.987265355123995,7529,DD/7529.txt,TRUE,TRUE,scheduled as exposure,scheduled as exposure,no saved estimate; exact reason not recorded,
